cable_key,cable_name,rfs_year,length_km,lp_id,lp_name,country,latitude,longitude
id-caucasus-cable-system,Caucasus Cable System,2008,"1,200 km",balchik-bulgaria,"Balchik, Bulgaria",Bulgaria,43.41434082476211,28.167437093767106
id-caucasus-cable-system,Caucasus Cable System,2008,"1,200 km",poti-georgia,"Poti, Georgia",Georgia,42.150771468682514,41.667622842608914
id-cayman-jamaica-fiber-system-cjfs,Cayman-Jamaica Fiber System (CJFS),1997,870 km,cayman-brac-cayman-islands,"Cayman Brac, Cayman Islands",Cayman Islands,19.69033315700396,-79.87764017468034
id-cayman-jamaica-fiber-system-cjfs,Cayman-Jamaica Fiber System (CJFS),1997,870 km,half-moon-bay-cayman-islands,"Half Moon Bay, Cayman Islands",Cayman Islands,19.28295827240884,-81.16677500363237
id-cayman-jamaica-fiber-system-cjfs,Cayman-Jamaica Fiber System (CJFS),1997,870 km,bull-bay-jamaica,"Bull Bay, Jamaica",Jamaica,17.949940999999754,-76.66665199999949
id-cayman-jamaica-fiber-system-cjfs,Cayman-Jamaica Fiber System (CJFS),1997,870 km,montego-bay-jamaica,"Montego Bay, Jamaica",Jamaica,18.46936000000036,-77.92137900000012
id-cayman-jamaica-fiber-system-cjfs,Cayman-Jamaica Fiber System (CJFS),1997,870 km,ocho-rios-jamaica,"Ocho Rios, Jamaica",Jamaica,18.398554763480092,-77.10319145653189
id-cayman-jamaica-fiber-system-cjfs,Cayman-Jamaica Fiber System (CJFS),1997,870 km,port-antonio-jamaica,"Port Antonio, Jamaica",Jamaica,18.176323584205434,-76.44607954957705
id-ceiba-1,Ceiba-1,2011,287 km,bata-equatorial-guinea,"Bata, Equatorial Guinea",Equatorial Guinea,1.860069534049234,9.768231377937187
id-ceiba-1,Ceiba-1,2011,287 km,malabo-equatorial-guinea,"Malabo, Equatorial Guinea",Equatorial Guinea,3.749792920040749,8.783368794372972
id-ceiba-2,Ceiba-2,2017,290 km,kribi-cameroon,"Kribi, Cameroon",Cameroon,2.932917598068574,9.910418777210333
id-ceiba-2,Ceiba-2,2017,290 km,bata-equatorial-guinea,"Bata, Equatorial Guinea",Equatorial Guinea,1.860069534049234,9.768231377937187
id-ceiba-2,Ceiba-2,2017,290 km,malabo-equatorial-guinea,"Malabo, Equatorial Guinea",Equatorial Guinea,3.749792920040749,8.783368794372972
id-celia,CELIA,2027,"3,700 km",morris-bay-antigua-and-barbuda,"Morris Bay, Antigua and Barbuda",Antigua and Barbuda,17.01759004073784,-61.84691746019447
id-celia,CELIA,2027,"3,700 km",baby-beach-aruba,"Baby Beach, Aruba",Aruba,12.414141621401608,-69.87868485568913
id-celia,CELIA,2027,"3,700 km",le-lamentin-martinique,"Le Lamentin, Martinique",Martinique,14.615536344106692,-61.094267250528915
id-celia,CELIA,2027,"3,700 km",boca-raton-fl-united-states,"Boca Raton, FL, United States",United States,26.350323169523403,-80.08894373592818
id-celia,CELIA,2027,"3,700 km",san-juan-pr-united-states,"San Juan, PR, United States",United States,18.465839112933374,-66.10666604344867
id-celtixconnect-1-cc-1,CeltixConnect-1 (CC-1),2012,131 km,dublin-ireland,"Dublin, Ireland",Ireland,53.348045408252375,-6.248261182079236
id-celtixconnect-1-cc-1,CeltixConnect-1 (CC-1),2012,131 km,holyhead-united-kingdom,"Holyhead, United Kingdom",United Kingdom,53.30603695420273,-4.630391234443445
id-channel-islands-9-liberty-submarine-cable,Channel Islands-9 Liberty Submarine Cable,2008,,lancresse-bay-guernsey,"L'Ancresse Bay, Guernsey",Guernsey,49.503393052866365,-2.533468891797979
id-channel-islands-9-liberty-submarine-cable,Channel Islands-9 Liberty Submarine Cable,2008,,blackpool-sands-united-kingdom,"Blackpool Sands, United Kingdom",United Kingdom,50.31882973101125,-3.610909534778925
id-chennai-andaman-nicobar-islands-cable-cani,Chennai-Andaman & Nicobar Islands Cable (CANI),2020,"2,300 km",car-nicobar-india,"Car Nicobar, India",India,9.177491191419044,92.81644398821722
id-chennai-andaman-nicobar-islands-cable-cani,Chennai-Andaman & Nicobar Islands Cable (CANI),2020,"2,300 km",chennai-india,"Chennai, India",India,13.06348539106232,80.24308379664043
id-chennai-andaman-nicobar-islands-cable-cani,Chennai-Andaman & Nicobar Islands Cable (CANI),2020,"2,300 km",great-nicobar-india,"Great Nicobar, India",India,7.031330621106178,93.92740511526485
id-chennai-andaman-nicobar-islands-cable-cani,Chennai-Andaman & Nicobar Islands Cable (CANI),2020,"2,300 km",havelock-india,"Havelock, India",India,11.976057677884663,92.98756203105867
id-chennai-andaman-nicobar-islands-cable-cani,Chennai-Andaman & Nicobar Islands Cable (CANI),2020,"2,300 km",kamorta-india,"Kamorta, India",India,8.172231912838134,93.48140933746261
id-chennai-andaman-nicobar-islands-cable-cani,Chennai-Andaman & Nicobar Islands Cable (CANI),2020,"2,300 km",little-andaman-india,"Little Andaman, India",India,10.709053093381524,92.5971570341871
id-chennai-andaman-nicobar-islands-cable-cani,Chennai-Andaman & Nicobar Islands Cable (CANI),2020,"2,300 km",long-island-india,"Long Island, India",India,12.39649103222661,92.93507183386816
id-chennai-andaman-nicobar-islands-cable-cani,Chennai-Andaman & Nicobar Islands Cable (CANI),2020,"2,300 km",port-blair-india,"Port Blair, India",India,11.623381524823074,92.7264782316377
id-chennai-andaman-nicobar-islands-cable-cani,Chennai-Andaman & Nicobar Islands Cable (CANI),2020,"2,300 km",rangat-india,"Rangat, India",India,12.506947715390154,92.91385602858452
id-chi,CHI,2001,"3,932 km",makaha-hi-united-states,"Makaha, HI, United States",United States,21.463431186887963,-158.2206478576183
id-chi,CHI,2001,"3,932 km",morro-bay-ca-united-states,"Morro Bay, CA, United States",United States,35.3666813511006,-120.84720343661348
id-chuuk-pohnpei-cable,Chuuk-Pohnpei Cable,2019,"1,200 km",pohnpei-micronesia,"Pohnpei, Micronesia",Micronesia,7.786486,159.070334
id-chuuk-pohnpei-cable,Chuuk-Pohnpei Cable,2019,"1,200 km",weno-chuuk-micronesia,"Weno, Chuuk, Micronesia",Micronesia,7.439993539798909,151.85848716518078
id-circe-north,Circe North,1999,203 km,zandvoort-netherlands,"Zandvoort, Netherlands",Netherlands,52.3704061705303,4.527219465719253
id-circe-north,Circe North,1999,203 km,lowestoft-united-kingdom,"Lowestoft, United Kingdom",United Kingdom,52.47136138660393,1.729174572880337
id-circe-south,Circe South,1999,115 km,cayeux-sur-mer-france,"Cayeux-sur-Mer, France",France,50.17880871289953,1.493432552382221
id-circe-south,Circe South,1999,115 km,pevensey-bay-united-kingdom,"Pevensey Bay, United Kingdom",United Kingdom,50.81901885178741,0.366675538087496
id-cobracable,COBRAcable,2019,304 km,endrup-denmark,"Endrup, Denmark",Denmark,55.523118197393856,8.718388990908426
id-cobracable,COBRAcable,2019,304 km,eemshaven-netherlands,"Eemshaven, Netherlands",Netherlands,53.4428046914825,6.816022174500881
id-cogim,COGIM,2005,438 km,lanse--beaufils-qc-canada,"L'Anse-à-Beaufils, QC, Canada",Canada,48.471769972174684,-64.30896411288761
id-cogim,COGIM,2005,438 km,les-les-de-la-madeleine-qc-canada,"Les Îles-de-la-Madeleine, QC, Canada",Canada,47.38258754393819,-61.955700101961796
id-colombia-florida-subsea-fiber-cfx-1,Colombia-Florida Subsea Fiber (CFX-1),2008,"2,400 km",cartagena-colombia,"Cartagena, Colombia",Colombia,10.386695392812182,-75.50568282259698
id-colombia-florida-subsea-fiber-cfx-1,Colombia-Florida Subsea Fiber (CFX-1),2008,"2,400 km",copa-club-jamaica,"Copa Club, Jamaica",Jamaica,17.942952785882994,-76.68936118328712
id-colombia-florida-subsea-fiber-cfx-1,Colombia-Florida Subsea Fiber (CFX-1),2008,"2,400 km",morant-point-jamaica,"Morant Point, Jamaica",Jamaica,17.918365683335878,-76.18434445120167
id-colombia-florida-subsea-fiber-cfx-1,Colombia-Florida Subsea Fiber (CFX-1),2008,"2,400 km",boca-raton-fl-united-states,"Boca Raton, FL, United States",United States,26.350323169523403,-80.08894373592818
id-colombian-festoon,Colombian Festoon,1997,400 km,cartagena-colombia,"Cartagena, Colombia",Colombia,10.386695392812182,-75.50568282259698
id-colombian-festoon,Colombian Festoon,1997,400 km,parque-isla-de-salamanca-colombia,"Parque Isla de Salamanca, Colombia",Colombia,11.012160871628799,-74.61194566275975
id-colombian-festoon,Colombian Festoon,1997,400 km,puerto-colombia-colombia,"Puerto Colombia, Colombia",Colombia,11.005175136687189,-74.952777940841
id-colombian-festoon,Colombian Festoon,1997,400 km,santa-marta-colombia,"Santa Marta, Colombia",Colombia,11.241950014956515,-74.20528091178292
id-colombian-festoon,Colombian Festoon,1997,400 km,tolu-colombia,"Tolu, Colombia",Colombia,9.49629970522144,-75.55856364451064
id-columbus-ii-b,Columbus-II b,1994,"2,068 km",magens-bay-vi-united-states,"Magen’s Bay, VI, United States",United States,18.372989080105853,-64.93708679386458
id-columbus-ii-b,Columbus-II b,1994,"2,068 km",west-palm-beach-fl-united-states,"West Palm Beach, FL, United States",United States,26.715357789296696,-80.05334805801945
id-columbus-iii-azores-portugal,Columbus-III Azores-Portugal,1999,,carcavelos-portugal,"Carcavelos, Portugal",Portugal,38.69016282606887,-9.331559779091531
id-columbus-iii-azores-portugal,Columbus-III Azores-Portugal,1999,,ponta-delgada-portugal,"Ponta Delgada, Portugal",Portugal,37.73921676257312,-25.668755236919015
id-comoros-domestic-cable-system,Comoros Domestic Cable System,2010,,chindini-comoros,"Chindini, Comoros",Comoros,-11.923498177297583,43.48910592725337
id-comoros-domestic-cable-system,Comoros Domestic Cable System,2010,,fomboni-moheli-comoros,"Fomboni Moheli, Comoros",Comoros,-12.288236282174532,43.73959403105522
id-comoros-domestic-cable-system,Comoros Domestic Cable System,2010,,mutsamudu-comoros,"Mutsamudu, Comoros",Comoros,-12.16665664973713,44.400042781936996
id-concerto,Concerto,1999,550 km,zandvoort-netherlands,"Zandvoort, Netherlands",Netherlands,52.3704061705303,4.527219465719253
id-concerto,Concerto,1999,550 km,sizewell-united-kingdom,"Sizewell, United Kingdom",United Kingdom,52.20712950818346,1.620287931266729
id-confluence-1,Confluence-1,2026,"2,571 km",boca-raton-fl-united-states,"Boca Raton, FL, United States",United States,26.350323169523403,-80.08894373592818
id-confluence-1,Confluence-1,2026,"2,571 km",jacksonville-fl-united-states,"Jacksonville, FL, United States",United States,30.33176074674755,-81.65573950099538
id-confluence-1,Confluence-1,2026,"2,571 km",myrtle-beach-sc-united-states,"Myrtle Beach, SC, United States",United States,33.69357,-78.8826750000001
id-confluence-1,Confluence-1,2026,"2,571 km",virginia-beach-va-united-states,"Virginia Beach, VA, United States",United States,36.755008440641625,-76.05919805548162
id-confluence-1,Confluence-1,2026,"2,571 km",wall-township-nj-united-states,"Wall Township, NJ, United States",United States,40.15287376160566,-74.06287361347052
id-connected-coast,Connected Coast,2024,,addenbroke-island-bc-canada,"Addenbroke Island, BC, Canada",Canada,51.60320130299947,-127.86370028877155
id-connected-coast,Connected Coast,2024,,ahousat-bc-canada,"Ahousat, BC, Canada",Canada,49.27631697591595,-126.0563412065071
id-connected-coast,Connected Coast,2024,,alert-bay-bc-canada,"Alert Bay, BC, Canada",Canada,50.588350919856595,-126.92634115400956
id-connected-coast,Connected Coast,2024,,bamfield-bc-canada,"Bamfield, BC, Canada",Canada,48.832827880049535,-125.14150866980336
id-connected-coast,Connected Coast,2024,,bella-bella-bc-canada,"Bella Bella, BC, Canada",Canada,52.16114984088366,-128.14469976604073
id-connected-coast,Connected Coast,2024,,bella-coola-bc-canada,"Bella Coola, BC, Canada",Canada,52.37214793561003,-126.75276468552713
id-connected-coast,Connected Coast,2024,,blind-channel-bc-canada,"Blind Channel, BC, Canada",Canada,50.412765239933556,-125.50343684333376
id-connected-coast,Connected Coast,2024,,bliss-landing-bc-canada,"Bliss Landing, BC, Canada",Canada,50.0357787156605,-124.81640872292657
id-connected-coast,Connected Coast,2024,,boat-bluff-bc-canada,"Boat Bluff, BC, Canada",Canada,52.643028264222046,-128.5238304427228
id-connected-coast,Connected Coast,2024,,bold-point-bc-canada,"Bold Point, BC, Canada",Canada,50.172390288106364,-125.1607065082164
id-connected-coast,Connected Coast,2024,,bonilla-island-bc-canada,"Bonilla Island, BC, Canada",Canada,53.49227407843297,-130.6144950742074
id-connected-coast,Connected Coast,2024,,bowser-bc-canada,"Bowser, BC, Canada",Canada,49.44353602704172,-124.68672835476215
id-connected-coast,Connected Coast,2024,,butedale-bc-canada,"Butedale, BC, Canada",Canada,53.149832031963186,-128.70071345684704
id-connected-coast,Connected Coast,2024,,campbell-river-bc-canada,"Campbell River, BC, Canada",Canada,50.02461,-125.24817
id-connected-coast,Connected Coast,2024,,chatham-point-bc-canada,"Chatham Point, BC, Canada",Canada,50.33139503733066,-125.44561591823906
id-connected-coast,Connected Coast,2024,,coal-harbour-bc-canada,"Coal Harbour, BC, Canada",Canada,50.599384789246784,-127.58161843079546
id-connected-coast,Connected Coast,2024,,comox-bc-canada,"Comox, BC, Canada",Canada,49.67351299999971,-124.928266
id-connected-coast,Connected Coast,2024,,cousins-inlet-bc-canada,"Cousins Inlet, BC, Canada",Canada,52.26794328251682,-127.79057362556645
id-connected-coast,Connected Coast,2024,,denman-island-bc-canada,"Denman Island, BC, Canada",Canada,49.49345509252578,-124.71356875282478
id-connected-coast,Connected Coast,2024,,dodge-cove-bc-canada,"Dodge Cove, BC, Canada",Canada,54.287784565961346,-130.38751116964698
id-connected-coast,Connected Coast,2024,,dryad-point-bc-canada,"Dryad Point, BC, Canada",Canada,52.18517417339168,-128.11186385086688
id-connected-coast,Connected Coast,2024,,duncanby-bc-canada,"Duncanby, BC, Canada",Canada,51.40557093447968,-127.64481414210549
id-connected-coast,Connected Coast,2024,,eastbourne-bc-canada,"Eastbourne, BC, Canada",Canada,49.39615688202526,-123.43478847783001
id-connected-coast,Connected Coast,2024,,echo-bay-bc-canada,"Echo Bay, BC, Canada",Canada,50.74991847293468,-126.49734823073759
id-connected-coast,Connected Coast,2024,,edith-point-bc-canada,"Edith Point, BC, Canada",Canada,50.37733322590891,-125.54674486141779
id-connected-coast,Connected Coast,2024,,egg-island-bc-canada,"Egg Island, BC, Canada",Canada,51.24964662436544,-127.83443834465406
id-connected-coast,Connected Coast,2024,,elk-bay-bc-canada,"Elk Bay, BC, Canada",Canada,50.27742985648948,-125.44214123814987
id-connected-coast,Connected Coast,2024,,esperanza-bc-canada,"Esperanza, BC, Canada",Canada,49.87491870003231,-126.7417876315964
id-connected-coast,Connected Coast,2024,,gabriola-bc-canada,"Gabriola, BC, Canada",Canada,49.17330175420969,-123.8440093857028
id-connected-coast,Connected Coast,2024,,gambier-harbour-bc-canada,"Gambier Harbour, BC, Canada",Canada,49.43963951992595,-123.43887940875001
id-connected-coast,Connected Coast,2024,,gibsons-bc-canada,"Gibsons, BC, Canada",Canada,49.401617050219066,-123.51457762609738
id-connected-coast,Connected Coast,2024,,gillies-bay-bc-canada,"Gillies Bay, BC, Canada",Canada,49.677892319989546,-124.48885463490913
id-connected-coast,Connected Coast,2024,,gold-river-bc-canada,"Gold River, BC, Canada",Canada,49.781048172407445,-126.05444190775022
id-connected-coast,Connected Coast,2024,,granite-bay-bc-canada,"Granite Bay, BC, Canada",Canada,50.23583903062007,-125.30261850538005
id-connected-coast,Connected Coast,2024,,haggards-cove-bc-canada,"Haggard's Cove, BC, Canada",Canada,48.964512091916774,-125.02289127964777
id-connected-coast,Connected Coast,2024,,harbledown-island-bc-canada,"Harbledown Island, BC, Canada",Canada,50.573835184307484,-126.61076411697788
id-connected-coast,Connected Coast,2024,,hartley-bay-bc-canada,"Hartley Bay, BC, Canada",Canada,53.4252931058726,-129.25478363865886
id-connected-coast,Connected Coast,2024,,heriot-bay-bc-canada,"Heriot Bay, BC, Canada",Canada,50.10125851949136,-125.21592300972176
id-connected-coast,Connected Coast,2024,,holberg-bc-canada,"Holberg, BC, Canada",Canada,50.652273113310905,-128.02407256829633
id-connected-coast,Connected Coast,2024,,hornby-island-bc-canada,"Hornby Island, BC, Canada",Canada,49.5134805257975,-124.69712586649928
id-connected-coast,Connected Coast,2024,,hot-springs-cove-bc-canada,"Hot Springs Cove, BC, Canada",Canada,49.36844718167606,-126.27236909683702
id-connected-coast,Connected Coast,2024,,hyde-creek-bc-canada,"Hyde Creek, BC, Canada",Canada,50.582552529196676,-127.00083983464391
id-connected-coast,Connected Coast,2024,,ivory-island-bc-canada,"Ivory Island, BC, Canada",Canada,52.271593097452715,-128.4053647037356
id-connected-coast,Connected Coast,2024,,kaiete-point-bc-canada,"Kaiete Point, BC, Canada",Canada,52.06367943450714,-127.9514675707427
id-connected-coast,Connected Coast,2024,,kains-island-bc-canada,"Kains Island, BC, Canada",Canada,50.442702128001244,-128.03325675646408
id-connected-coast,Connected Coast,2024,,kingcome-inlet-bc-canada,"Kingcome Inlet, BC, Canada",Canada,50.94987262516856,-126.20021409562437
id-connected-coast,Connected Coast,2024,,kitamaat-village-bc-canada,"Kitamaat Village, BC, Canada",Canada,53.97442959892598,-128.64759513576314
id-connected-coast,Connected Coast,2024,,kitimat-bc-canada,"Kitimat, BC, Canada",Canada,54.059548420737194,-128.64088898371784
id-connected-coast,Connected Coast,2024,,kitkatla-bc-canada,"Kitkatla, BC, Canada",Canada,53.794671349185506,-130.43326723585187
id-connected-coast,Connected Coast,2024,,klemtu-bc-canada,"Klemtu, BC, Canada",Canada,52.591778817615186,-128.52486851719846
id-connected-coast,Connected Coast,2024,,kwakiutl-cluxewe-bc-canada,"Kwakiutl (Cluxewe), BC, Canada",Canada,50.612145899404105,-127.1897520459016
id-connected-coast,Connected Coast,2024,,kwikwasutinuxw-haxwamis-bc-canada,"Kwikwasut'inuxw Haxwa’mis, BC, Canada",Canada,50.70054017294747,-126.59874559746683
id-connected-coast,Connected Coast,2024,,kyuquot-bc-canada,"Kyuquot, BC, Canada",Canada,50.03085274537101,-127.37854714503781
id-connected-coast,Connected Coast,2024,,lax-kwalaams-bc-canada,"Lax Kw'alaams, BC, Canada",Canada,54.55439491921293,-130.4340530313084
id-connected-coast,Connected Coast,2024,,lund-bc-canada,"Lund, BC, Canada",Canada,49.981964265539936,-124.76128055950434
id-connected-coast,Connected Coast,2024,,macoah-bc-canada,"Macoah, BC, Canada",Canada,48.99420873918211,-125.38066196907084
id-connected-coast,Connected Coast,2024,,mansons-landing-bc-canada,"Mansons Landing, BC, Canada",Canada,50.06310304527359,-124.98642332019199
id-connected-coast,Connected Coast,2024,,martin-valley-bc-canada,"Martin Valley, BC, Canada",Canada,52.36014436999047,-127.72202270694095
id-connected-coast,Connected Coast,2024,,mcinnes-island-bc-canada,"McInnes Island, BC, Canada",Canada,52.26232295213411,-128.72301880712095
id-connected-coast,Connected Coast,2024,,metlakatla-bc-canada,"Metlakatla, BC, Canada",Canada,54.33705541814711,-130.44441632420526
id-connected-coast,Connected Coast,2024,,mitchell-bay-bc-canada,"Mitchell Bay, BC, Canada",Canada,50.63365191110994,-126.8494857533072
id-connected-coast,Connected Coast,2024,,nuchatlaht-bc-canada,"Nuchatlaht, BC, Canada",Canada,49.98933935381993,-126.94066093761482
id-connected-coast,Connected Coast,2024,,ocean-falls-bc-canada,"Ocean Falls, BC, Canada",Canada,52.353358604562786,-127.69350873628818
id-connected-coast,Connected Coast,2024,,old-bella-bella-bc-canada,"Old Bella Bella, BC, Canada",Canada,52.15394371648719,-128.1223080012769
id-connected-coast,Connected Coast,2024,,oona-river-bc-canada,"Oona River, BC, Canada",Canada,53.94951651353444,-130.25851066313285
id-connected-coast,Connected Coast,2024,,open-bay-bc-canada,"Open Bay, BC, Canada",Canada,50.137057106101715,-125.19595568350933
id-connected-coast,Connected Coast,2024,,opitsat-bc-canada,"Opitsat, BC, Canada",Canada,49.17350282616127,-125.90731197101252
id-connected-coast,Connected Coast,2024,,pine-island-bc-canada,"Pine Island, BC, Canada",Canada,50.97750112024519,-127.72464476418678
id-connected-coast,Connected Coast,2024,,port-alice-bc-canada,"Port Alice, BC, Canada",Canada,50.42666700000024,-127.488056
id-connected-coast,Connected Coast,2024,,port-hardy-bc-canada,"Port Hardy, BC, Canada",Canada,50.720878251368546,-127.49580498210025
id-connected-coast,Connected Coast,2024,,port-neville-bc-canada,"Port Neville, BC, Canada",Canada,50.49276847686975,-126.08555801841572
id-connected-coast,Connected Coast,2024,,powell-river-bc-canada,"Powell River, BC, Canada",Canada,49.8358899999998,-124.523809
id-connected-coast,Connected Coast,2024,,prince-rupert-bc-canada,"Prince Rupert, BC, Canada",Canada,54.313075,-130.3263239999999
id-connected-coast,Connected Coast,2024,,pulteney-point-bc-canada,"Pulteney Point, BC, Canada",Canada,50.63120042038277,-127.15484280035233
id-connected-coast,Connected Coast,2024,,qualicum-beach-bc-canada,"Qualicum Beach, BC, Canada",Canada,49.3494347121997,-124.44320399853738
id-connected-coast,Connected Coast,2024,,quatsino-bc-canada,"Quatsino, BC, Canada",Canada,50.5352978103679,-127.65441778152956
id-connected-coast,Connected Coast,2024,,queens-cove-bc-canada,"Queens Cove, BC, Canada",Canada,49.88497560158473,-126.98495348663047
id-connected-coast,Connected Coast,2024,,refuge-cove-bc-canada,"Refuge Cove, BC, Canada",Canada,50.1237481500032,-124.83905851560102
id-connected-coast,Connected Coast,2024,,ridley-island-bc-canada,"Ridley Island, BC, Canada",Canada,54.22339215106253,-130.32127422826034
id-connected-coast,Connected Coast,2024,,salmon-beach-bc-canada,"Salmon Beach, BC, Canada",Canada,48.95979786007525,-125.43397852487394
id-connected-coast,Connected Coast,2024,,saltery-bay-bc-canada,"Saltery Bay, BC, Canada",Canada,49.78326803917783,-124.1798859186916
id-connected-coast,Connected Coast,2024,,sarita-bc-canada,"Sarita, BC, Canada",Canada,48.883163081656456,-125.03336159095791
id-connected-coast,Connected Coast,2024,,sayward-bc-canada,"Sayward, BC, Canada",Canada,50.38434418820626,-125.9590121293913
id-connected-coast,Connected Coast,2024,,scarlett-point-bc-canada,"Scarlett Point, BC, Canada",Canada,50.860359994026965,-127.61277278412608
id-connected-coast,Connected Coast,2024,,seaford-bc-canada,"Seaford, BC, Canada",Canada,50.08449796406866,-124.90102912163324
id-connected-coast,Connected Coast,2024,,shawl-bay-bc-canada,"Shawl Bay, BC, Canada",Canada,50.848866325733916,-126.55858719004513
id-connected-coast,Connected Coast,2024,,shearwater-bc-canada,"Shearwater, BC, Canada",Canada,52.14792026119243,-128.0906675047527
id-connected-coast,Connected Coast,2024,,smith-island-bc-canada,"Smith Island, BC, Canada",Canada,54.142314780564476,-130.27804103434923
id-connected-coast,Connected Coast,2024,,snaw-naw-as-bc-canada,"Snaw-naw-as, BC, Canada",Canada,49.25190624440014,-124.12351458051008
id-connected-coast,Connected Coast,2024,,squirrel-cove-bc-canada,"Squirrel Cove, BC, Canada",Canada,50.117380658006994,-124.91752541843128
id-connected-coast,Connected Coast,2024,,stories-beach-bc-canada,"Stories Beach, BC, Canada",Canada,49.91955265840255,-125.1861969427291
id-connected-coast,Connected Coast,2024,,surge-narrows-bc-canada,"Surge Narrows, BC, Canada",Canada,50.2314795270948,-125.10181487720119
id-connected-coast,Connected Coast,2024,,tahsis-bc-canada,"Tahsis, BC, Canada",Canada,49.926304862496394,-126.65469529196682
id-connected-coast,Connected Coast,2024,,telegraph-cove-bc-canada,"Telegraph Cove, BC, Canada",Canada,50.54768561590023,-126.83111521847611
id-connected-coast,Connected Coast,2024,,tlell-bc-canada,"Tlell, BC, Canada",Canada,53.56252710216991,-131.9297996600297
id-connected-coast,Connected Coast,2024,,tofino-bc-canada,"Tofino, BC, Canada",Canada,49.15253759749824,-125.90621343069186
id-connected-coast,Connected Coast,2024,,tom-island-bc-canada,"Tom Island, BC, Canada",Canada,53.54320510255879,-129.605671704404
id-connected-coast,Connected Coast,2024,,toquaht-bay-bc-canada,"Toquaht Bay, BC, Canada",Canada,49.00725234555052,-125.36427438896436
id-connected-coast,Connected Coast,2024,,uchucklesaht-bc-canada,"Uchucklesaht, BC, Canada",Canada,49.021056362378445,-125.04228312375423
id-connected-coast,Connected Coast,2024,,ucluelet-bc-canada,"Ucluelet, BC, Canada",Canada,48.94183099867011,-125.54668155348666
id-connected-coast,Connected Coast,2024,,van-anda-bc-canada,"Van Anda, BC, Canada",Canada,49.757726280018474,-124.55654754654743
id-connected-coast,Connected Coast,2024,,vancouver-bc-canada,"Vancouver, BC, Canada",Canada,49.260440000000195,-123.114034
id-connected-coast,Connected Coast,2024,,whaletown-bc-canada,"Whaletown, BC, Canada",Canada,50.11121430288389,-125.04927488516667
id-connected-coast,Connected Coast,2024,,williams-beach-bc-canada,"Williams Beach, BC, Canada",Canada,49.8242225821597,-125.04910592224829
id-connected-coast,Connected Coast,2024,,winter-harbour-bc-canada,"Winter Harbour, BC, Canada",Canada,50.52390510516052,-128.02813608589068
id-connected-coast,Connected Coast,2024,,wuikinuxv-bc-canada,"Wuikinuxv, BC, Canada",Canada,51.680119439312605,-127.2105123320581
id-connected-coast,Connected Coast,2024,,yuquot-bc-canada,"Yuquot, BC, Canada",Canada,49.59185602164594,-126.6189005981881
id-connected-coast,Connected Coast,2024,,zeballos-bc-canada,"Zeballos, BC, Canada",Canada,49.98239050630001,-126.84543784786564
id-continente-madeira,Continente-Madeira,2000,"1,179 km",carcavelos-portugal,"Carcavelos, Portugal",Portugal,38.69016282606887,-9.331559779091531
id-continente-madeira,Continente-Madeira,2000,"1,179 km",funchal-portugal,"Funchal, Portugal",Portugal,32.64686582848514,-16.908946989325337
id-converge-domestic-submarine-cable-network-cdscn,Converge Domestic Submarine Cable Network (CDSCN),2021,"1,300 km",baclayon-philippines,"Baclayon, Philippines",Philippines,9.622558270780905,123.91354677972977
id-converge-domestic-submarine-cable-network-cdscn,Converge Domestic Submarine Cable Network (CDSCN),2021,"1,300 km",bacong-philippines,"Bacong, Philippines",Philippines,9.246330876791975,123.29495595749427
id-converge-domestic-submarine-cable-network-cdscn,Converge Domestic Submarine Cable Network (CDSCN),2021,"1,300 km",bogo-philippines,"Bogo, Philippines",Philippines,11.045876992172815,124.00765240278447
id-converge-domestic-submarine-cable-network-cdscn,Converge Domestic Submarine Cable Network (CDSCN),2021,"1,300 km",boracay-philippines,"Boracay, Philippines",Philippines,11.949242135456457,121.94481206724485
id-converge-domestic-submarine-cable-network-cdscn,Converge Domestic Submarine Cable Network (CDSCN),2021,"1,300 km",buenavista-philippines,"Buenavista, Philippines",Philippines,8.968922103740555,125.42073733924197
id-converge-domestic-submarine-cable-network-cdscn,Converge Domestic Submarine Cable Network (CDSCN),2021,"1,300 km",cagayan-de-oro-philippines,"Cagayan de Oro, Philippines",Philippines,8.454228346754538,124.6319195386728
id-converge-domestic-submarine-cable-network-cdscn,Converge Domestic Submarine Cable Network (CDSCN),2021,"1,300 km",coron-philippines,"Coron, Philippines",Philippines,12.004960160699559,120.20067267780973
id-converge-domestic-submarine-cable-network-cdscn,Converge Domestic Submarine Cable Network (CDSCN),2021,"1,300 km",leganes-philippines,"Leganes, Philippines",Philippines,10.786581108825084,122.58944051683415
id-converge-domestic-submarine-cable-network-cdscn,Converge Domestic Submarine Cable Network (CDSCN),2021,"1,300 km",masbate-city-philippines,"Masbate City, Philippines",Philippines,12.36672505260177,123.61668588287377
id-converge-domestic-submarine-cable-network-cdscn,Converge Domestic Submarine Cable Network (CDSCN),2021,"1,300 km",milagros-philippines,"Milagros, Philippines",Philippines,12.218124597827089,123.50909318565661
id-converge-domestic-submarine-cable-network-cdscn,Converge Domestic Submarine Cable Network (CDSCN),2021,"1,300 km",naga-philippines,"Naga, Philippines",Philippines,10.238241908341099,123.6914416892911
